rgi_input_record_id,target_gene,guide_id,accession,local_genome_file,seqid,start,end,strand,sequence_length,overlap_gene,overlap_product,db_amr_confirmed,db_refined_functional_class
mcr1|mcr1_riskaware_top5|GCF_001022175.1|NZ_CP011624.1:4551530-4552696:+|gene=nan|product=MFS_transporter|record=652,mcr1,mcr1_riskaware_top5,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,4551530,4552696,+,1167,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022175.1|NZ_CP011624.1:4661486-4663141:+|gene=nan|product=ABC_transporter_permease|record=653,mcr1,mcr1_riskaware_top5,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,4661486,4663141,+,1656,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:1518663-1519520:+|gene=nan|product=ABC_transporter_permease|record=654,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1518663,1519520,+,858,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:454233-457070:-|gene=glnE|product=bifunctional_[glutamate--ammonia_ligase]-adenylyl-L-tyrosine_phosphorylase/[glut|record=655,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,454233,457070,-,2838,glnE,bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:506879-507913:-|gene=lsrC|product=autoinducer_2_ABC_transporter_permease_LsrC|record=656,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,506879,507913,-,1035,lsrC,autoinducer 2 ABC transporter permease LsrC,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:1336444-1337574:+|gene=rffA|product=dTDP-4-amino-4%2C6-dideoxygalactose_transaminase|record=657,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1336444,1337574,+,1131,rffA,dTDP-4-amino-4%2C6-dideoxygalactose transaminase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:38315-39310:+|gene=nan|product=FecCD_family_ABC_transporter_permease|record=658,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,38315,39310,+,996,,FecCD family ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:657660-658268:+|gene=msrQ|product=protein-methionine-sulfoxide_reductase_heme-binding_subunit_MsrQ|record=659,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,657660,658268,+,609,msrQ,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:920421-921323:-|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=660,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,920421,921323,-,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:1240441-1241706:+|gene=nan|product=MFS_transporter|record=661,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1240441,1241706,+,1266,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:1447373-1449157:+|gene=aceK|product=bifunctional_isocitrate_dehydrogenase_kinase/phosphatase|record=662,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1447373,1449157,+,1785,aceK,bifunctional isocitrate dehydrogenase kinase/phosphatase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:1941517-1942821:+|gene=nan|product=MFS_transporter|record=663,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1941517,1942821,+,1305,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2034492-2036258:+|gene=nan|product=peptidoglycan_glycosyltransferase_FtsI|record=664,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2034492,2036258,+,1767,,peptidoglycan glycosyltransferase FtsI,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2036245-2037732:+|gene=murE|product=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate_ligase|record=665,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2036245,2037732,+,1488,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2057665-2058870:-|gene=hofC|product=protein_transport_protein_HofC|record=666,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2057665,2058870,-,1206,hofC,protein transport protein HofC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2407283-2408590:+|gene=nan|product=carbohydrate_ABC_transporter_permease|record=667,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2407283,2408590,+,1308,,carbohydrate ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2456745-2459159:+|gene=ybbP|product=putative_ABC_transporter_permease_subunit_YbbP|record=668,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2456745,2459159,+,2415,ybbP,putative ABC transporter permease subunit YbbP,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2550148-2551170:+|gene=nan|product=ABC_transporter_permease|record=669,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2550148,2551170,+,1023,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2716488-2717477:-|gene=nan|product=ABC_transporter_permease|record=670,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2716488,2717477,-,990,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2756740-2758410:-|gene=nan|product=ShlB/FhaC/HecB_family_hemolysin_secretion/activation_protein|record=671,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2756740,2758410,-,1671,,ShlB/FhaC/HecB family hemolysin secretion/activation protein,False,DB_refined_virulence_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2795178-2796857:-|gene=kdpA|product=potassium-transporting_ATPase_subunit_KdpA|record=672,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2795178,2796857,-,1680,kdpA,potassium-transporting ATPase subunit KdpA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:2844799-2845857:+|gene=modC|product=molybdenum_ABC_transporter_ATP-binding_protein_ModC|record=673,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,2844799,2845857,+,1059,modC,molybdenum ABC transporter ATP-binding protein ModC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4142390-4143556:-|gene=nan|product=MFS_transporter|record=674,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4142390,4143556,-,1167,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4164623-4165582:+|gene=nan|product=ABC_transporter_permease|record=675,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4164623,4165582,+,960,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4381901-4382785:-|gene=ntrB|product=nitrate_ABC_transporter_permease|record=676,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4381901,4382785,-,885,ntrB,nitrate ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4808229-4811351:+|gene=nan|product=MdtB/MuxB_family_multidrug_efflux_RND_transporter_permease_subunit|record=677,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4808229,4811351,+,3123,,MdtB/MuxB family multidrug efflux RND transporter permease subunit,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4848506-4849615:-|gene=apbC|product=iron-sulfur_cluster_carrier_protein_ApbC|record=678,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4848506,4849615,-,1110,apbC,iron-sulfur cluster carrier protein ApbC,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4943329-4945986:+|gene=rcsD|product=phosphotransferase_RcsD|record=679,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4943329,4945986,+,2658,rcsD,phosphotransferase RcsD,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:4982665-4984194:-|gene=nuoM|product=NADH-quinone_oxidoreductase_subunit_M|record=680,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,4982665,4984194,-,1530,nuoM,NADH-quinone oxidoreductase subunit M,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top5|GCF_001022235.1|NZ_CP011647.1:5132215-5133276:-|gene=nan|product=AI-2E_family_transporter|record=681,mcr1,mcr1_riskaware_top5,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,5132215,5133276,-,1062,,AI-2E family transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:338976-339833:+|gene=nan|product=ABC_transporter_permease|record=682,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,338976,339833,+,858,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:656089-658833:-|gene=rbbA|product=ribosome-associated_ATPase/putative_transporter_RbbA|record=683,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,656089,658833,-,2745,rbbA,ribosome-associated ATPase/putative transporter RbbA,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:60866-62131:+|gene=nan|product=MFS_transporter|record=684,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,60866,62131,+,1266,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:329802-332225:+|gene=bamA|product=outer_membrane_protein_assembly_factor_BamA|record=685,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,329802,332225,+,2424,bamA,outer membrane protein assembly factor BamA,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:343389-344057:+|gene=nan|product=glutathione_S-transferase_family_protein|record=686,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,343389,344057,+,669,,glutathione S-transferase family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:736008-736796:-|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=687,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,736008,736796,-,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:770164-770850:+|gene=nan|product=tRNA/rRNA_methyltransferase|record=688,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,770164,770850,+,687,,tRNA/rRNA methyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:844762-845607:+|gene=araC|product=arabinose_operon_transcriptional_regulator_AraC|record=689,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,844762,845607,+,846,araC,arabinose operon transcriptional regulator AraC,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1227831-1229258:-|gene=nan|product=PLP-dependent_aminotransferase_family_protein|record=690,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1227831,1229258,-,1428,,PLP-dependent aminotransferase family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1285375-1287789:+|gene=ybbP|product=putative_ABC_transporter_permease_subunit_YbbP|record=691,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1285375,1287789,+,2415,ybbP,putative ABC transporter permease subunit YbbP,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1431951-1433378:-|gene=nan|product=MFS_transporter|record=692,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1431951,1433378,-,1428,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1449286-1452009:+|gene=nan|product=cation-transporting_P-type_ATPase|record=693,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1449286,1452009,+,2724,,cation-transporting P-type ATPase,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1506539-1507531:-|gene=fepG|product=iron-enterobactin_ABC_transporter_permease|record=694,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1506539,1507531,-,993,fepG,iron-enterobactin ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1622132-1623811:-|gene=kdpA|product=potassium-transporting_ATPase_subunit_KdpA|record=695,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1622132,1623811,-,1680,kdpA,potassium-transporting ATPase subunit KdpA,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:1832276-1833121:+|gene=potI|product=putrescine_ABC_transporter_permease_PotI|record=696,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,1832276,1833121,+,846,potI,putrescine ABC transporter permease PotI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:2050285-2052813:+|gene=mdoH|product=glucans_biosynthesis_glucosyltransferase_MdoH|record=697,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,2050285,2052813,+,2529,mdoH,glucans biosynthesis glucosyltransferase MdoH,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:3108854-3109408:-|gene=nan|product=DsbE_family_thiol:disulfide_interchange_protein|record=698,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,3108854,3109408,-,555,,DsbE family thiol:disulfide interchange protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:3136505-3137482:-|gene=nan|product=ABC_transporter_substrate-binding_protein|record=699,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,3136505,3137482,-,978,,ABC transporter substrate-binding protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:3263818-3265596:+|gene=narX|product=nitrate/nitrite_two-component_system_sensor_histidine_kinase_NarX|record=700,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,3263818,3265596,+,1779,narX,nitrate/nitrite two-component system sensor histidine kinase NarX,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:3347104-3348435:-|gene=tdcC|product=threonine/serine_transporter_TdcC|record=701,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,3347104,3348435,-,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:3796669-3798198:-|gene=nuoM|product=NADH-quinone_oxidoreductase_subunit_M|record=702,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,3796669,3798198,-,1530,nuoM,NADH-quinone oxidoreductase subunit M,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:4051206-4052642:-|gene=nan|product=sugar_porter_family_MFS_transporter|record=703,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,4051206,4052642,-,1437,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:4214836-4215903:+|gene=proW|product=glycine_betaine/L-proline_ABC_transporter_permease_ProW|record=704,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,4214836,4215903,+,1068,proW,glycine betaine/L-proline ABC transporter permease ProW,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:4294801-4295796:+|gene=nan|product=FecCD_family_ABC_transporter_permease|record=705,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,4294801,4295796,+,996,,FecCD family ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:4393239-4394378:-|gene=cbiD|product=cobalt-precorrin-5B_(C(1))-methyltransferase_CbiD|record=706,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,4393239,4394378,-,1140,cbiD,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000364385.3|NZ_CP006659.2:4583343-4584737:+|gene=nan|product=sugar_porter_family_MFS_transporter|record=707,mecA,mecA_riskaware_top1,GCF_000364385.3,data_cas_offinder/expanded_panel/genomes/GCF_000364385.3_genomic.fna,NZ_CP006659.2,4583343,4584737,+,1395,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
